0 25 3808 0 1 2
0 25 3809 0 1 2
0 25 3979 0 1 2
0 25 3980 0 1 2
0 25 3981 0 1 2
0 25 4150 0 1 2
0 25 4151 0 1 2
0 25 4152 0 1 2
0 25 4153 0 1 2
0 25 4154 0 1 2
0 25 4320 0 1 2
0 25 4321 0 1 2
0 25 4322 0 1 2
0 25 4323 0 1 2
0 25 4324 0 1 2
0 25 4325 0 1 2
0 25 4326 0 1 2
0 25 4489 0 1 2
0 25 4490 0 1 2
0 25 4491 0 1 2
0 25 4492 0 1 2
0 25 4493 0 1 2
0 25 4494 0 1 2
0 25 4495 0 1 2
0 25 4496 0 1 2
0 25 4497 0 1 2
0 25 4657 0 1 2
0 25 4658 0 1 2
0 25 4659 0 1 2
0 25 4660 0 1 2
0 25 4661 0 1 2
0 25 4662 0 1 2
0 25 4663 0 1 2
0 25 4664 0 1 2
0 25 4665 0 1 2
0 25 4666 0 1 2
0 25 4667 0 1 2
0 25 4823 0 1 2
0 25 4824 0 1 2
0 25 4825 0 1 2
0 25 4826 0 1 2
0 25 4827 0 1 2
0 25 4828 0 1 2
0 25 4829 0 1 2
0 25 4830 0 1 2
0 25 4831 0 1 2
0 25 4832 0 1 2
0 25 4833 0 1 2
0 25 4834 0 1 2
0 25 4986 0 1 2
0 25 4987 0 1 2
0 25 4988 0 1 2
0 25 4989 0 1 2
0 25 4990 0 1 2
0 25 4991 0 1 2
0 25 4992 0 1 2
0 25 4993 0 1 2
0 25 4994 0 1 2
0 25 4995 0 1 2
0 25 4996 0 1 2
0 25 4997 0 1 2
0 25 4998 0 1 2
0 25 4999 0 1 2
0 25 5000 0 1 2
0 25 5146 0 1 2
0 25 5147 0 1 2
0 25 5148 0 1 2
0 25 5149 0 1 2
0 25 5150 0 1 2
0 25 5151 0 1 2
0 25 5152 0 1 2
0 25 5153 0 1 2
0 25 5154 0 1 2
0 25 5155 0 1 2
0 25 5156 0 1 2
0 25 5157 0 1 2
0 25 5158 0 1 2
0 25 5159 0 1 2
0 25 5160 0 1 2
0 25 5161 0 1 2
0 25 5162 0 1 2
0 25 5304 0 1 2
0 25 5305 0 1 2
0 25 5306 0 1 2
0 25 5307 0 1 2
0 25 5308 0 1 2
0 25 5309 0 1 2
0 25 5310 0 1 2
0 25 5311 0 1 2
0 25 5312 0 1 2
0 25 5313 0 1 2
0 25 5314 0 1 2
0 25 5315 0 1 2
0 25 5316 0 1 2
0 25 5317 0 1 2
0 25 5318 0 1 2
0 25 5319 0 1 2
0 25 5320 0 1 2
