pt_graph coeff
6701 0.75
6701 0.75
6701 0.75
6701 0.75
6701 0.75
6701 0.75
6701 0.75
6701 0.75
6701 0.75
6701 0.75
6701 0.75
6701 0.75
6701 0.75
6701 0.75
6702 0.75
6702 0.75
6702 0.75
6702 0.75
6702 0.75
6702 0.75
6702 0.75
6702 0.75
6702 0.75
6702 0.75
6702 0.75
6702 0.75
6702 0.75
6702 0.75
6703 0.75
6703 0.75
6703 0.75
6703 0.75
6703 0.75
6703 0.75
6703 0.75
6703 0.75
6703 0.75
6703 0.75
6703 0.75
6703 0.75
6703 0.75
6703 0.75
6704 0.75
6704 0.75
6704 0.75
6704 0.75
6704 0.75
6704 0.75
6704 0.75
6704 0.75
6704 0.75
6704 0.75
6704 0.75
6704 0.75
6704 0.75
6704 0.75
6705 0.75
6705 0.75
6705 0.75
6705 0.75
6705 0.75
6705 0.75
6705 0.75
6705 0.75
6705 0.75
6705 0.75
6705 0.75
6705 0.75
6705 0.75
6705 0.75
6706 0.75
6706 0.75
6706 0.75
6706 0.75
6706 0.75
6706 0.75
6706 0.75
6706 0.75
6706 0.75
6706 0.75
6706 0.75
6706 0.75
6706 0.75
6706 0.75
6707 0.75
6707 0.75
6707 0.75
6707 0.75
6707 0.75
6707 0.75
6707 0.75
6707 0.75
6707 0.75
6707 0.75
6707 0.75
6707 0.75
6707 0.75
6707 0.75
6708 0.75
6708 0.75
6708 0.75
6708 0.75
6708 0.75
6708 0.75
6708 0.75
6708 0.75
6708 0.75
6708 0.75
6708 0.75
6708 0.75
6708 0.75
6708 0.75
6712 0.75
6712 0.75
6712 0.75
6712 0.75
6712 0.75
6712 0.75
6712 0.75
6712 0.75
6712 0.75
6712 0.75
6712 0.75
6712 0.75
6712 0.75
6712 0.75
6808 0.75
6808 0.75
6808 0.75
6808 0.75
6808 0.75
6808 0.75
6808 0.75
6808 0.75
6808 0.75
6808 0.75
6808 0.75
6808 0.75
6808 0.75
6808 0.75
6809 0.75
6809 0.75
6809 0.75
6809 0.75
6809 0.75
6809 0.75
6809 0.75
6809 0.75
6809 0.75
6809 0.75
6809 0.75
6809 0.75
6809 0.75
6809 0.75
6810 0.75
6810 0.75
6810 0.75
6810 0.75
6810 0.75
6810 0.75
6810 0.75
6810 0.75
6810 0.75
6810 0.75
6810 0.75
6810 0.75
6810 0.75
6810 0.75
6811 0.75
6811 0.75
6811 0.75
6811 0.75
6811 0.75
6811 0.75
6811 0.75
6811 0.75
6811 0.75
6811 0.75
6811 0.75
6811 0.75
6811 0.75
6811 0.75
6812 0.75
6812 0.75
6812 0.75
6812 0.75
6812 0.75
6812 0.75
6812 0.75
6812 0.75
6812 0.75
6812 0.75
6812 0.75
6812 0.75
6812 0.75
6812 0.75
6813 0.75
6813 0.75
6813 0.75
6813 0.75
6813 0.75
6813 0.75
6813 0.75
6813 0.75
6813 0.75
6813 0.75
6813 0.75
6813 0.75
6813 0.75
6813 0.75
6814 0.75
6814 0.75
6814 0.75
6814 0.75
6814 0.75
6814 0.75
6814 0.75
6814 0.75
6814 0.75
6814 0.75
6814 0.75
6814 0.75
6814 0.75
6814 0.75
6815 0.75
6815 0.75
6815 0.75
6815 0.75
6815 0.75
6815 0.75
6815 0.75
6815 0.75
6815 0.75
6815 0.75
6815 0.75
6815 0.75
6815 0.75
6815 0.75
6816 0.75
6816 0.75
6816 0.75
6816 0.75
6816 0.75
6816 0.75
6816 0.75
6816 0.75
6816 0.75
6816 0.75
6816 0.75
6816 0.75
6816 0.75
6816 0.75
6817 0.75
6817 0.75
6817 0.75
6817 0.75
6817 0.75
6817 0.75
6817 0.75
6817 0.75
6817 0.75
6817 0.75
6817 0.75
6817 0.75
6817 0.75
6817 0.75
