pt_graph freq
5278 1
5279 1
5280 1
5281 1
5434 1
5435 1
5436 1
5437 1
5438 1
5591 1
5592 1
5593 1
5594 1
8544 1
8545 1
8546 1
8547 1
8674 1
8675 1
8676 1
8677 1
8678 1
8815 1
8816 1
8953 1
8954 1
8955 1
9081 1
9082 1
9198 1
9199 1
9200 1
9201 1
9214 1
9215 1
9216 1
9217 1
9234 1
9235 1
9236 1
9314 1
9315 1
9316 1
9317 1
9318 1
9330 1
9331 1
9332 1
9333 1
9334 1
9350 1
9351 1
9352 1
9353 1
9433 1
9434 1
9435 1
9436 1
9449 1
9450 1
9451 1
9452 1
9469 1
9470 1
9471 1
9551 1
9552 1
9553 1
9554 1
9555 1
9556 1
9557 1
9558 1
9559 1
9569 1
9570 1
9571 1
9572 1
9573 1
9574 1
9575 1
9576 1
9577 1
9578 1
9579 1
9580 1
9581 1
9582 1
9583 1
9584 1
9589 1
9590 1
9591 1
9592 1
9677 1
9678 1
9679 1
9680 1
9681 1
9682 1
9683 1
9684 1
9685 1
9695 1
9696 1
9697 1
9698 1
9699 1
9700 1
9701 1
9702 1
9703 1
9704 1
9705 1
9706 1
9707 1
9708 1
9709 1
9715 1
9716 1
9717 1
9811 1
9812 1
9813 1
9814 1
9815 1
9816 1
9817 1
9818 1
9819 1
9829 1
9830 1
9831 1
9832 1
9833 1
9834 1
9835 1
9836 1
9837 1
9838 1
9839 1
9840 1
9841 1
9842 1
9843 1
9844 1
9849 1
9850 1
9851 1
9943 1
9944 1
9945 1
9946 1
9947 1
9948 1
9949 1
9950 1
9951 1
9972 1
9973 1
9974 1
9975 1
9979 1
9980 1
9981 1
9982 1
9983 1
10071 1
10072 1
10073 1
10074 1
10075 1
10076 1
10077 1
10078 1
10079 1
10100 1
10101 1
10102 1
10103 1
10104 1
10107 1
10108 1
10109 1
10110 1
10111 1
10194 1
10195 1
10196 1
10197 1
10198 1
10199 1
10200 1
10201 1
10202 1
10318 1
10319 1
10320 1
10321 1
10322 1
10323 1
10324 1
10325 1
10326 1
10439 1
10440 1
10441 1
10442 1
10443 1
10444 1
10445 1
10446 1
10447 1
10554 1
10555 1
10556 1
10557 1
10558 1
10559 1
10560 1
10561 1
10562 1
10660 1
10661 1
10662 1
10663 1
10664 1
10665 1
10666 1
10667 1
10668 1
10760 1
10761 1
10762 1
10763 1
10764 1
10765 1
10766 1
10767 1
10768 1
10858 1
10859 1
10860 1
10861 1
10862 1
10863 1
10864 1
10959 1
10960 1
10961 1
10962 1
10963 1
10964 1
11062 1
11063 1
11064 1
11065 1
11066 1
11067 1
11068 1
11161 1
11162 1
11163 1
11164 1
11165 1
11166 1
11167 1
11168 1
11169 1
11170 1
11171 1
11172 1
11173 1
11269 1
11270 1
11271 1
11272 1
11273 1
11274 1
11275 1
11276 1
11277 1
11278 1
11279 1
11280 1
11281 1
11282 1
11378 1
11379 1
11380 1
11381 1
11382 1
11383 1
11384 1
11385 1
11386 1
11387 1
11388 1
11389 1
11390 1
11481 1
11482 1
11483 1
11484 1
11485 1
11486 1
11487 1
11488 1
11489 1
11490 1
11491 1
11492 1
11493 1
11494 1
11495 1
11590 1
11591 1
11592 1
11593 1
11594 1
11595 1
11596 1
11597 1
11598 1
11599 1
11600 1
11601 1
11602 1
11603 1
11604 1
11605 1
11697 1
11698 1
11699 1
11700 1
11701 1
11702 1
11703 1
11704 1
11705 1
11706 1
11707 1
11708 1
11709 1
11710 1
11807 1
11808 1
11809 1
11810 1
11811 1
11812 1
11813 1
11814 1
11815 1
11816 1
11817 1
11818 1
11819 1
11916 1
11917 1
11918 1
11919 1
11920 1
11921 1
11922 1
11923 1
11924 1
11925 1
11926 1
11927 1
11928 1
11929 1
12020 1
12021 1
12022 1
12023 1
12024 1
12025 1
12026 1
12027 1
12028 1
12029 1
12030 1
12031 1
12032 1
12033 1
12128 1
12129 1
12130 1
12131 1
12132 1
12133 1
12134 1
12135 1
12136 1
12137 1
12138 1
12139 1
12140 1
12235 1
12236 1
12237 1
12238 1
12239 1
12240 1
12241 1
12242 1
12243 1
12244 1
12245 1
12246 1
12247 1
12248 1
12343 1
12344 1
12345 1
12346 1
12347 1
12348 1
12349 1
12350 1
12351 1
12352 1
12353 1
12354 1
12452 1
12453 1
12454 1
12455 1
12456 1
12457 1
12458 1
12459 1
12460 1
12461 1
12462 1
12463 1
12563 1
12564 1
12565 1
12566 1
12567 1
12568 1
12569 1
12570 1
12571 1
12673 1
