V1 V2
ITA_ANC101_RAP1 49.5046935628506
ITA_ANC101_RAP1 49.5046935628506
ITA_ANC101_RAP1 49.5046935628506
ITA_ANC101_RAP1 49.5046935628506
ITA_ANC101_RAP2 49.5046935628506
ITA_ANC101_RAP2 49.5046935628506
ITA_ANC101_RAP2 49.5046935628506
ITA_ANC101_RAP2 49.5046935628506
ITA_ANC24_NET1 0.00188073485645701
ITA_ANC24_NET1 0.00188073485645701
ITA_ANC24_NET1 0.00188073485645701
ITA_ANC24_NET1 0.00188073485645701
ITA_ANC24_NET2 0.00188073485645701
ITA_ANC24_NET2 0.00188073485645701
ITA_ANC24_NET2 0.00188073485645701
ITA_ANC24_NET2 0.00188073485645701
ITA_ANC24_NET3 0.00188073485645701
ITA_ANC24_NET3 0.00188073485645701
ITA_ANC24_NET3 0.00188073485645701
ITA_ANC24_NET3 0.00188073485645701
ITA_ANC24_NET4 0.00188073485645701
ITA_ANC24_NET4 0.00188073485645701
ITA_ANC24_NET4 0.00188073485645701
ITA_ANC24_NET4 0.00188073485645701
ITA_ANC24_NET5 0.00188073485645701
ITA_ANC24_NET5 0.00188073485645701
ITA_ANC24_NET5 0.00188073485645701
ITA_ANC24_NET5 0.00188073485645701
ITA_ANC24_NET6 0.00188073485645701
ITA_ANC24_NET6 0.00188073485645701
ITA_ANC24_NET6 0.00188073485645701
ITA_ANC24_NET6 0.00188073485645701
ITA_ANC24_NET7 0.00188073485645701
ITA_ANC24_NET7 0.00188073485645701
ITA_ANC24_NET7 0.00188073485645701
ITA_ANC24_NET7 0.00188073485645701
ITA_ANC24_NET8 0.00188073485645701
ITA_ANC24_NET8 0.00188073485645701
ITA_ANC24_NET8 0.00188073485645701
ITA_ANC24_NET8 0.00188073485645701
ITA_ANC24_NET9 0.00188073485645701
ITA_ANC24_NET9 0.00188073485645701
ITA_ANC24_NET9 0.00188073485645701
ITA_ANC24_NET9 0.00188073485645701
ITA_ANC24_NET10 0.00188073485645701
ITA_ANC24_NET10 0.00188073485645701
ITA_ANC24_NET10 0.00188073485645701
ITA_ANC24_NET10 0.00188073485645701
ITA_ANC24_NET11 0.00188073485645701
ITA_ANC24_NET11 0.00188073485645701
ITA_ANC24_NET11 0.00188073485645701
ITA_ANC24_NET11 0.00188073485645701
ITA_ANC24_NET12 0.00188073485645701
ITA_ANC24_NET12 0.00188073485645701
ITA_ANC24_NET12 0.00188073485645701
ITA_ANC24_NET12 0.00188073485645701
ITA_ANC75_OTB1 0.00180596630674899
ITA_ANC75_OTB1 0.00180596630674899
ITA_ANC75_OTB1 0.00180596630674899
ITA_ANC75_OTB1 0.00180596630674899
ITA_ANC75_OTB2 0.00180596630674899
ITA_ANC75_OTB2 0.00180596630674899
ITA_ANC75_OTB2 0.00180596630674899
ITA_ANC75_OTB2 0.00180596630674899
ITA_ANC75_OTB3 0.00180596630674899
ITA_ANC75_OTB3 0.00180596630674899
ITA_ANC75_OTB3 0.00180596630674899
ITA_ANC75_OTB3 0.00180596630674899
ITA_ANC75_OTB4 0.00180596630674899
ITA_ANC75_OTB4 0.00180596630674899
ITA_ANC75_OTB4 0.00180596630674899
ITA_ANC75_OTB4 0.00180596630674899
ITA_ANC75_OTB5 0.00180596630674899
ITA_ANC75_OTB5 0.00180596630674899
ITA_ANC75_OTB5 0.00180596630674899
ITA_ANC75_OTB5 0.00180596630674899
ITA_ANC75_OTB6 0.00180596630674899
ITA_ANC75_OTB6 0.00180596630674899
ITA_ANC75_OTB6 0.00180596630674899
ITA_ANC75_OTB6 0.00180596630674899
ITA_ANC75_OTB7 0.00180596630674899
ITA_ANC75_OTB7 0.00180596630674899
ITA_ANC75_OTB7 0.00180596630674899
ITA_ANC75_OTB7 0.00180596630674899
ITA_ANC75_OTB8 0.00180596630674899
ITA_ANC75_OTB8 0.00180596630674899
ITA_ANC75_OTB8 0.00180596630674899
ITA_ANC75_OTB8 0.00180596630674899
ITA_ANC75_OTB9 0.00180596630674899
ITA_ANC75_OTB9 0.00180596630674899
ITA_ANC75_OTB9 0.00180596630674899
ITA_ANC75_OTB9 0.00180596630674899
ITA_ANC75_OTB10 0.00180596630674899
ITA_ANC75_OTB10 0.00180596630674899
ITA_ANC75_OTB10 0.00180596630674899
ITA_ANC75_OTB10 0.00180596630674899
ITA_ANC75_OTB11 0.00180596630674899
ITA_ANC75_OTB11 0.00180596630674899
ITA_ANC75_OTB11 0.00180596630674899
ITA_ANC75_OTB11 0.00180596630674899
ITA_ANC75_OTB12 0.00180596630674899
ITA_ANC75_OTB12 0.00180596630674899
ITA_ANC75_OTB12 0.00180596630674899
ITA_ANC75_OTB12 0.00180596630674899
ITA_ANC75_OTB13 0.00180596630674899
ITA_ANC75_OTB13 0.00180596630674899
ITA_ANC75_OTB13 0.00180596630674899
ITA_ANC75_OTB13 0.00180596630674899
ITA_ANC75_OTB14 0.00180596630674899
ITA_ANC75_OTB14 0.00180596630674899
ITA_ANC75_OTB14 0.00180596630674899
ITA_ANC75_OTB14 0.00180596630674899
ITA_BEL10_NET1 0.0019566949054067
ITA_BEL10_NET1 0.0019566949054067
ITA_BEL10_NET1 0.0019566949054067
ITA_BEL10_NET1 0.0019566949054067
ITA_BEL10_NET2 0.0019566949054067
ITA_BEL10_NET2 0.0019566949054067
ITA_BEL10_NET2 0.0019566949054067
ITA_BEL10_NET2 0.0019566949054067
ITA_BEL10_NET3 0.0019566949054067
ITA_BEL10_NET3 0.0019566949054067
