pt_graph landings
14831 8
14832 8
14957 8
14958 8
14959 8
14960 8
15083 8
15084 8
15085 8
15086 8
15087 8
15088 8
15089 8
15207 8
15208 8
15209 8
15210 8
15211 8
15212 8
15213 8
15214 8
15215 8
15327 8
15328 8
15329 8
15330 8
15331 8
15332 8
15333 8
15334 8
15335 8
15336 8
15337 8
15443 8
15444 8
15445 8
15446 8
15447 8
15448 8
15449 8
15450 8
15451 8
15452 8
15453 8
15454 8
15455 8
15456 8
15558 8
15559 8
15560 8
15561 8
15562 8
15563 8
15564 8
15565 8
15566 8
15567 8
15568 8
15569 8
15570 8
15571 8
15572 8
15573 8
15675 8
15676 8
15677 8
15678 8
15679 8
15680 8
15681 8
15682 8
15683 8
15684 8
15685 8
15686 8
15687 8
15688 8
15689 8
15690 8
15789 8
15790 8
15791 8
15792 8
15793 8
15794 8
15795 8
15796 8
15797 8
15798 8
15799 8
15800 8
15801 8
15802 8
15803 8
15804 8
15805 8
15806 8
15903 8
15904 8
15905 8
15906 8
15907 8
15908 8
15909 8
15910 8
15911 8
15912 8
15913 8
15914 8
15915 8
15916 8
15917 8
15918 8
15919 8
15920 8
15921 8
15922 8
15923 8
16015 8
16016 8
16017 8
16018 8
16019 8
16020 8
16021 8
16022 8
16023 8
16024 8
16025 8
16026 8
16027 8
16028 8
16029 8
16030 8
16031 8
16032 8
16033 8
16034 8
16035 8
16036 8
16126 8
16127 8
16128 8
16129 8
16130 8
16131 8
16132 8
16133 8
16134 8
16135 8
16136 8
16137 8
16138 8
16139 8
16140 8
16141 8
16142 8
16143 8
16145 8
16146 8
16147 8
16148 8
16149 8
16236 8
16237 8
16238 8
16239 8
16240 8
16241 8
16242 8
16243 8
16244 8
16245 8
16246 8
16247 8
16248 8
16249 8
16250 8
16251 8
16252 8
16253 8
16254 8
16255 8
16256 8
16257 8
16258 8
16259 8
16260 8
16261 8
16347 8
16348 8
16349 8
16350 8
16351 8
16352 8
16353 8
16354 8
16355 8
16356 8
16357 8
16358 8
16359 8
16360 8
16361 8
16362 8
16363 8
16364 8
16365 8
16366 8
16367 8
16368 8
16369 8
16370 8
16371 8
16372 8
16373 8
16457 8
16458 8
16459 8
16460 8
16461 8
16462 8
16463 8
16464 8
16465 8
16466 8
16467 8
16468 8
16469 8
16470 8
16471 8
16472 8
16473 8
16474 8
16475 8
16476 8
16477 8
16478 8
16479 8
16480 8
16481 8
16483 8
16565 8
16566 8
16567 8
16568 8
16569 8
16570 8
16571 8
16572 8
16573 8
16574 8
16575 8
16576 8
16577 8
16578 8
16579 8
16580 8
16581 8
16582 8
16583 8
16584 8
16585 8
16586 8
16587 8
16588 8
16589 8
16590 8
16593 8
16594 8
16674 8
16675 8
16676 8
16677 8
16678 8
16679 8
16680 8
16681 8
16682 8
16683 8
16684 8
16685 8
16686 8
16687 8
16688 8
16689 8
16690 8
16691 8
16692 8
16693 8
16694 8
16695 8
16696 8
16697 8
16698 8
16699 8
16700 8
16701 8
16702 8
16703 8
16704 8
16705 8
16783 8
16784 8
16785 8
16786 8
16787 8
16788 8
16789 8
16790 8
16791 8
16792 8
16793 8
16794 8
16795 8
16796 8
16797 8
16798 8
16799 8
16800 8
16801 8
16802 8
16803 8
16804 8
16805 8
16807 8
16808 8
16809 8
16810 8
16811 8
16812 8
16813 8
16814 8
16892 8
16893 8
16894 8
16895 8
16896 8
16897 8
16898 8
16899 8
16900 8
16901 8
16902 8
16903 8
16904 8
16905 8
16906 8
16907 8
16908 8
16909 8
16910 8
16911 8
16912 8
16913 8
16914 8
16915 8
16917 8
16918 8
16919 8
16920 8
16923 8
16924 8
17002 8
17003 8
17004 8
17005 8
17006 8
17007 8
17008 8
17009 8
17010 8
17011 8
17012 8
17013 8
17014 8
17015 8
17016 8
17017 8
17018 8
17019 8
17020 8
17021 8
17022 8
17023 8
17024 8
17025 8
17026 8
17029 8
17030 8
17033 8
17034 8
17110 8
17111 8
17112 8
17113 8
17114 8
17115 8
17116 8
17117 8
17118 8
17119 8
17120 8
17121 8
17122 8
17123 8
17124 8
17125 8
17126 8
17127 8
17128 8
17129 8
17130 8
17131 8
17132 8
17133 8
17134 8
17135 8
17137 8
17138 8
17217 8
17218 8
17219 8
17220 8
17221 8
17222 8
17223 8
17224 8
17225 8
17226 8
17227 8
17228 8
17229 8
17230 8
17231 8
17232 8
17233 8
17234 8
17235 8
17236 8
17237 8
17238 8
17239 8
17240 8
17241 8
17242 8
17243 8
17244 8
17245 8
17246 8
17247 8
17251 8
17323 8
17324 8
17325 8
17326 8
17327 8
17328 8
17329 8
17330 8
17331 8
17332 8
17333 8
17334 8
17335 8
17336 8
17337 8
17338 8
17339 8
17340 8
17341 8
17342 8
17343 8
17344 8
17345 8
17346 8
17347 8
17348 8
17349 8
17350 8
17351 8
17352 8
17353 8
17354 8
17355 8
17356 8
17357 8
17429 8
17430 8
17431 8
17432 8
17433 8
17434 8
17435 8
17436 8
17437 8
17438 8
17439 8
17440 8
17441 8
17442 8
17443 8
17444 8
17445 8
17446 8
17447 8
17448 8
17449 8
17450 8
17451 8
17452 8
17453 8
17454 8
17455 8
17456 8
17457 8
17458 8
17459 8
17460 8
17461 8
17462 8
17463 8
17464 8
17465 8
17533 8
17534 8
17535 8
17536 8
17537 8
17538 8
17539 8
17540 8
17541 8
17542 8
17543 8
17544 8
17545 8
17546 8
17547 8
17548 8
17549 8
17550 8
17551 8
17552 8
17553 8
17554 8
17555 8
17556 8
17557 8
17558 8
17559 8
17560 8
17561 8
17562 8
17563 8
17564 8
17565 8
17566 8
17567 8
17569 8
17570 8
17634 8
17635 8
17636 8
17637 8
17638 8
17639 8
17640 8
17641 8
17642 8
17643 8
17644 8
17645 8
17646 8
17647 8
17648 8
17649 8
17651 8
17652 8
17653 8
17654 8
17655 8
17656 8
17657 8
17658 8
17659 8
17660 8
17661 8
17662 8
17663 8
17664 8
17665 8
17666 8
17667 8
17668 8
17670 8
17671 8
17733 8
17734 8
17735 8
17736 8
17737 8
17738 8
17739 8
17740 8
17741 8
17742 8
17743 8
17744 8
17745 8
17746 8
17747 8
17748 8
17749 8
17751 8
17752 8
17753 8
17754 8
17755 8
17756 8
17757 8
17758 8
17759 8
17760 8
17761 8
17762 8
17763 8
17764 8
17765 8
17766 8
17767 8
17768 8
17769 8
17771 8
17772 8
17773 8
17830 8
17831 8
17832 8
17833 8
17834 8
17835 8
17836 8
17837 8
17838 8
17839 8
17840 8
17841 8
17842 8
17843 8
17844 8
17845 8
17848 8
17851 8
17852 8
17853 8
17854 8
17855 8
17856 8
17857 8
17858 8
17859 8
17860 8
17861 8
17862 8
17863 8
17864 8
17865 8
17866 8
17867 8
17868 8
17869 8
17870 8
17923 8
17924 8
17925 8
17926 8
17927 8
17928 8
17929 8
17930 8
17931 8
17932 8
17933 8
17934 8
17935 8
17936 8
17937 8
17941 8
17942 8
17943 8
17944 8
17945 8
17946 8
17947 8
17948 8
17949 8
17950 8
17951 8
17952 8
17953 8
17954 8
17956 8
17957 8
17958 8
17959 8
17960 8
18012 8
18013 8
18014 8
18015 8
18016 8
18017 8
18018 8
18019 8
18020 8
18021 8
18022 8
18023 8
18024 8
18025 8
18026 8
18027 8
18028 8
18029 8
18030 8
18031 8
18032 8
18033 8
18034 8
18035 8
18036 8
18037 8
18038 8
18039 8
18040 8
18041 8
18042 8
18043 8
18044 8
18045 8
18046 8
18101 8
18102 8
18103 8
18104 8
18105 8
18106 8
18107 8
18108 8
18109 8
18110 8
18111 8
18112 8
18113 8
18114 8
18115 8
18116 8
18117 8
18118 8
18119 8
18120 8
18121 8
18122 8
18123 8
18124 8
18125 8
18126 8
18127 8
18128 8
18129 8
18130 8
18131 8
18132 8
18133 8
18134 8
18135 8
18136 8
18187 8
18188 8
18189 8
18190 8
18191 8
18192 8
18193 8
18194 8
18195 8
18196 8
18197 8
18198 8
18199 8
18200 8
18202 8
18204 8
18205 8
18206 8
18207 8
18208 8
18209 8
18210 8
18211 8
18212 8
18213 8
18214 8
18215 8
18216 8
18217 8
18218 8
18219 8
18220 8
18221 8
18272 8
18273 8
18274 8
18275 8
18276 8
18277 8
18278 8
18279 8
18280 8
18281 8
18282 8
18283 8
18284 8
18285 8
18286 8
18288 8
18289 8
18290 8
18291 8
18292 8
18293 8
18294 8
18295 8
18296 8
18297 8
18298 8
18299 8
18300 8
18301 8
18302 8
18303 8
18304 8
18305 8
18355 8
18356 8
18357 8
18358 8
18359 8
18360 8
18361 8
18362 8
18363 8
18364 8
18365 8
18366 8
18367 8
18368 8
18369 8
18370 8
18371 8
18372 8
18373 8
18374 8
18375 8
18376 8
18377 8
18378 8
18379 8
18380 8
18381 8
18382 8
18383 8
18384 8
18385 8
18386 8
18435 8
18436 8
18437 8
18438 8
18439 8
18440 8
18441 8
18442 8
18443 8
18444 8
18445 8
18446 8
18447 8
18448 8
18449 8
18450 8
18451 8
18453 8
18454 8
18455 8
18456 8
18457 8
18458 8
18459 8
18460 8
18461 8
18462 8
18463 8
18464 8
18465 8
18466 8
18467 8
18515 8
18516 8
18517 8
18518 8
18519 8
18520 8
18521 8
18522 8
18523 8
18524 8
18525 8
18526 8
18527 8
18528 8
18529 8
18530 8
18531 8
18532 8
18535 8
18536 8
18537 8
18538 8
18539 8
18540 8
18541 8
18542 8
18544 8
18546 8
18547 8
18548 8
18593 8
18594 8
18595 8
18596 8
18597 8
18598 8
18599 8
18600 8
18601 8
18602 8
18603 8
18604 8
18605 8
18606 8
18607 8
18608 8
18613 8
18614 8
18615 8
18616 8
18617 8
18618 8
18619 8
18620 8
18623 8
18624 8
18625 8
18626 8
18670 8
18671 8
18672 8
18673 8
18674 8
18675 8
18676 8
18677 8
18678 8
18679 8
18680 8
18681 8
18682 8
18683 8
18684 8
18685 8
18689 8
18690 8
18691 8
18692 8
18693 8
18694 8
18695 8
18696 8
18697 8
18698 8
18701 8
18702 8
18703 8
18748 8
18749 8
18750 8
18751 8
18752 8
18753 8
18754 8
18755 8
18756 8
18757 8
18758 8
18759 8
18760 8
18761 8
18762 8
18763 8
18766 8
18767 8
18768 8
18769 8
18770 8
18771 8
18772 8
18775 8
18776 8
18824 8
18825 8
18826 8
18827 8
18828 8
18829 8
18830 8
18831 8
18832 8
18833 8
18834 8
18835 8
18836 8
18837 8
18838 8
18839 8
18840 8
18841 8
18842 8
18843 8
18844 8
18845 8
18846 8
18847 8
18894 8
18895 8
18896 8
18897 8
18898 8
18899 8
18900 8
18901 8
18902 8
18903 8
18904 8
18905 8
18906 8
18908 8
18909 8
18910 8
18911 8
18915 8
18916 8
18963 8
18964 8
18965 8
18966 8
18967 8
18968 8
18969 8
18970 8
18971 8
18972 8
18973 8
18974 8
18975 8
18976 8
18977 8
18978 8
18979 8
18980 8
18983 8
18984 8
18985 8
19031 8
19032 8
19033 8
19034 8
19035 8
19036 8
19037 8
19038 8
19039 8
19040 8
19041 8
19042 8
19043 8
19046 8
19047 8
19048 8
19097 8
19098 8
19099 8
19100 8
19101 8
19102 8
19103 8
19104 8
19105 8
19106 8
19107 8
19108 8
19109 8
19110 8
19112 8
19113 8
19114 8
19164 8
19165 8
19166 8
19167 8
19168 8
19169 8
19170 8
19171 8
19172 8
19173 8
19174 8
19175 8
19176 8
19177 8
19178 8
19230 8
19231 8
19232 8
19233 8
19234 8
19235 8
19236 8
19237 8
19238 8
19239 8
19240 8
19241 8
19242 8
19244 8
19245 8
19246 8
19300 8
19301 8
19302 8
19303 8
19304 8
19305 8
19306 8
19307 8
19308 8
19309 8
19310 8
19311 8
19314 8
19315 8
19316 8
19317 8
19318 8
19319 8
19320 8
19321 8
19322 8
19370 8
19371 8
19372 8
19373 8
19374 8
19375 8
19376 8
19377 8
19378 8
19379 8
19380 8
19381 8
19382 8
19383 8
19384 8
19385 8
19386 8
19387 8
19388 8
19389 8
19390 8
19391 8
19392 8
19393 8
19440 8
19441 8
19442 8
19443 8
19444 8
19445 8
19446 8
19447 8
19448 8
19449 8
19450 8
19451 8
19452 8
19454 8
19455 8
19456 8
19457 8
19458 8
19459 8
19460 8
19461 8
19462 8
19463 8
19464 8
19514 8
19515 8
19516 8
19517 8
19518 8
19519 8
19520 8
19521 8
19522 8
19523 8
19524 8
19525 8
19526 8
19527 8
19528 8
19529 8
19530 8
19531 8
19532 8
19533 8
19534 8
19535 8
19536 8
19537 8
19538 8
19539 8
19584 8
19585 8
19586 8
19587 8
19588 8
19589 8
19590 8
19591 8
19592 8
19593 8
19594 8
19595 8
19596 8
19597 8
19598 8
19599 8
19600 8
19601 8
19602 8
19603 8
19604 8
19605 8
19606 8
19607 8
19608 8
19609 8
19654 8
19655 8
19656 8
19657 8
19658 8
19659 8
19660 8
19661 8
19662 8
19663 8
19664 8
19665 8
19666 8
19667 8
19668 8
19669 8
19670 8
19671 8
19672 8
19673 8
19674 8
19675 8
19676 8
19677 8
19678 8
19723 8
19724 8
19725 8
19726 8
19727 8
19728 8
19729 8
19730 8
19731 8
19732 8
19733 8
19734 8
19735 8
19736 8
19737 8
19738 8
19739 8
19740 8
19741 8
19742 8
19743 8
19744 8
19788 8
19789 8
19790 8
19791 8
19792 8
19793 8
19794 8
19795 8
19796 8
19797 8
19798 8
19799 8
19800 8
19801 8
19802 8
19803 8
19804 8
19805 8
19806 8
19807 8
19850 8
19851 8
19852 8
19853 8
19854 8
19855 8
19856 8
19857 8
19858 8
19859 8
19860 8
19861 8
19904 8
19905 8
19906 8
19907 8
19908 8
19909 8
19910 8
19911 8
19912 8
19913 8
19914 8
19915 8
19916 8
19958 8
19959 8
19960 8
19961 8
19962 8
19963 8
19964 8
19965 8
19966 8
19967 8
19968 8
19969 8
20012 8
20013 8
20014 8
20015 8
20016 8
20017 8
20018 8
20019 8
20020 8
20021 8
20022 8
20023 8
20065 8
20066 8
20067 8
20068 8
20069 8
20070 8
20071 8
20072 8
20073 8
20074 8
20075 8
20076 8
20117 8
20118 8
20119 8
20120 8
20121 8
20122 8
20123 8
20124 8
20125 8
20126 8
20127 8
20128 8
20169 8
20170 8
20171 8
20172 8
20173 8
20174 8
20175 8
20176 8
20177 8
20178 8
20179 8
