pt_graph landings
6153 0
6154 0
6155 0
6259 0
6260 0
6261 0
6262 0
6263 0
6366 0
6367 0
6368 0
6369 0
6370 0
6371 0
6474 0
6475 0
6476 0
6477 0
6478 0
6479 0
6581 0
6582 0
6583 0
6584 0
6585 0
6586 0
6587 0
6588 0
6689 0
6690 0
6691 0
6692 0
6693 0
6694 0
6695 0
6696 0
6697 0
6798 0
6799 0
6800 0
6801 0
6802 0
6803 0
6804 0
6805 0
6806 0
6807 0
6808 0
6905 0
6906 0
6907 0
6908 0
6909 0
6910 0
6911 0
6912 0
6913 0
6914 0
6915 0
6916 0
6917 0
7016 0
7017 0
7018 0
7019 0
7020 0
7021 0
7022 0
7023 0
7024 0
7025 0
7026 0
7127 0
7128 0
7129 0
7130 0
7131 0
7132 0
7133 0
7134 0
7135 0
7136 0
7238 0
7239 0
7240 0
7241 0
7242 0
7243 0
7244 0
7347 0
7348 0
7349 0
7350 0
12086 0
12087 0
12088 0
12089 0
12090 0
12091 0
12161 0
12162 0
12163 0
12164 0
12165 0
12166 0
12227 0
12228 0
12229 0
12230 0
12231 0
12232 0
12293 0
12294 0
12295 0
12296 0
12297 0
12298 0
12299 0
12354 0
12355 0
12356 0
12357 0
12358 0
12359 0
12360 0
12415 0
12416 0
12417 0
12418 0
12419 0
12420 0
12421 0
12476 0
12477 0
12478 0
12479 0
12480 0
12481 0
12482 0
12483 0
12537 0
12538 0
12539 0
12540 0
12541 0
12542 0
12543 0
12544 0
12598 0
12599 0
12600 0
12601 0
12602 0
12603 0
12604 0
12605 0
12660 0
12661 0
12662 0
12663 0
12664 0
12665 0
12666 0
12667 0
12721 0
12722 0
12723 0
12724 0
12725 0
12726 0
12727 0
12728 0
12782 0
12783 0
12784 0
12785 0
12786 0
12787 0
12788 0
12789 0
12790 0
12841 0
12842 0
12843 0
12844 0
12845 0
12846 0
12847 0
12848 0
12849 0
12901 0
12902 0
12903 0
12904 0
12905 0
12906 0
12907 0
12908 0
12909 0
12961 0
12962 0
12963 0
12964 0
12965 0
12966 0
12967 0
12968 0
12969 0
13018 0
13019 0
13020 0
13021 0
13022 0
13023 0
13024 0
13025 0
13834 0
13892 0
13893 0
13952 0
13953 0
13954 0
13955 0
14014 0
14015 0
14016 0
14017 0
14075 0
14076 0
14077 0
14078 0
14079 0
14136 0
14137 0
14138 0
14139 0
14140 0
14141 0
14142 0
14200 0
14201 0
14202 0
14203 0
14204 0
14205 0
14206 0
14267 0
14268 0
14269 0
14270 0
14271 0
14272 0
14273 0
14336 0
14337 0
14338 0
14339 0
14340 0
14341 0
14342 0
14343 0
14406 0
14407 0
14408 0
14409 0
14410 0
14411 0
14412 0
14413 0
14414 0
14481 0
14482 0
14483 0
14484 0
14485 0
14486 0
14487 0
14488 0
14489 0
14490 0
14552 0
14553 0
14554 0
14555 0
14556 0
14557 0
14558 0
14559 0
14560 0
14561 0
14562 0
14563 0
14623 0
14624 0
14625 0
14626 0
14627 0
14628 0
14629 0
14630 0
14631 0
14632 0
14633 0
14634 0
14692 0
14693 0
14694 0
14695 0
14696 0
14697 0
14698 0
14699 0
14700 0
