1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
0.9248387 0.0751613 0 0 0 0 0 0 0 0 0
0.0325835 0.9674165 0 0 0 0 0 0 0 0 0
0 1 0 0 0 0 0 0 0 0 0
0 0.9944675 0.0055325 0 0 0 0 0 0 0 0
0 0.3771228 0.6228772 0 0 0 0 0 0 0 0
0 0.0003184 0.9989918 0.0006898 0 0 0 0 0 0 0
0 0 0.4677112 0.5322888 0 0 0 0 0 0 0
0 0 0.0001695 0.7521051 0.2477253 0 0 0 0 0 0.0000001
0 0 0 0.0040023 0.4882903 0.4883841 0.0193234 0 0 0 0
0 0 0 0 0 0.0522967 0.2313923 0.2387703 0.2387703 0.2387703 0.0000001
