1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
0.8016443 0.1983557 0 0 0 0 0 0 0 0 0
0.0213199 0.9786801 0 0 0 0 0 0 0 0 0
0 0.8930421 0.1069579 0 0 0 0 0 0 0 0
0 0.0877824 0.9107626 0.001455 0 0 0 0 0 0 0
0 0 0.4775984 0.5222452 0.0001564 0 0 0 0 0 0.0000000000000001110223
0 0 0.0006863 0.514745 0.4820005 0.0025682 0 0 0 0 0
0 0 0 0.0002853 0.2363469 0.5132867 0.2462552 0.0038259 0 0 0
0 0 0 0 0 0.0021699 0.148997 0.2815498 0.2836417 0.2836417 0
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
