0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.006 0 0 0 0 0 0 0 0 0 0 0 0 0
0.746 0.032 0 0 0 0 0 0 0 0 0 0 0 0
0.248 0.937 0.065 0 0 0 0 0 0 0 0 0 0 0
0 0.03 0.922 0.197 0 0 0 0 0 0 0 0 0 0
0 0 0.013 0.802 0.368 0 0 0 0 0 0 0 0 0
0 0 0 0.001 0.632 0.734 0 0 0 0 0 0 0 0
0 0 0 0 0 0.266 0.924 0 0 0 0 0 0 0
0 0 0 0 0 0 0.076 0.996 0.003 0 0 0 0 0
0 0 0 0 0 0 0 0.004 0.997 0.033 0 0 0 0
0 0 0 0 0 0 0 0 0 0.967 0.292 0 0 0
0 0 0 0 0 0 0 0 0 0 0.708 0.904 0 0
0 0 0 0 0 0 0 0 0 0 0 0.096 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
