VE_REF beta.VE_REF
ITAANCON103RP1 -0.210721031315653
ITAANCON103RP1 4.34652898232072
ITAANCON103RP1 0.19062035960865
ITAANCON103RP1 2.12942147398486
ITAANCON103RP1 2.33117254984596
ITAANCON103RP1 -4.60517018598809
ITAANCON103RP2 -0.210721031315653
ITAANCON103RP2 4.34652898232072
ITAANCON103RP2 0.19062035960865
ITAANCON103RP2 2.12942147398486
ITAANCON103RP2 2.33117254984596
ITAANCON103RP2 -4.60517018598809
ITAANCON103RP3 -0.210721031315653
ITAANCON103RP3 4.34652898232072
ITAANCON103RP3 0.19062035960865
ITAANCON103RP3 2.12942147398486
ITAANCON103RP3 2.33117254984596
ITAANCON103RP3 -4.60517018598809
ITAANCON25NT1 -4.60517018598809
ITAANCON25NT1 1.08856195281461
ITAANCON25NT1 -2.99573227355399
ITAANCON25NT1 0.314810739840034
ITAANCON25NT1 0.896088024556635
ITAANCON25NT1 -4.60517018598809
ITAANCON25NT2 -4.60517018598809
ITAANCON25NT2 1.08856195281461
ITAANCON25NT2 -2.99573227355399
ITAANCON25NT2 0.314810739840034
ITAANCON25NT2 0.896088024556635
ITAANCON25NT2 -4.60517018598809
ITAANCON25NT3 -4.60517018598809
ITAANCON25NT3 1.08856195281461
ITAANCON25NT3 -2.99573227355399
ITAANCON25NT3 0.314810739840034
ITAANCON25NT3 0.896088024556635
ITAANCON25NT3 -4.60517018598809
ITAANCON25NT4 -4.60517018598809
ITAANCON25NT4 1.08856195281461
ITAANCON25NT4 -2.99573227355399
ITAANCON25NT4 0.314810739840034
ITAANCON25NT4 0.896088024556635
ITAANCON25NT4 -4.60517018598809
ITAANCON25NT5 -4.60517018598809
ITAANCON25NT5 1.08856195281461
ITAANCON25NT5 -2.99573227355399
ITAANCON25NT5 0.314810739840034
ITAANCON25NT5 0.896088024556635
ITAANCON25NT5 -4.60517018598809
ITAANCON25NT6 -4.60517018598809
ITAANCON25NT6 1.08856195281461
ITAANCON25NT6 -2.99573227355399
ITAANCON25NT6 0.314810739840034
ITAANCON25NT6 0.896088024556635
ITAANCON25NT6 -4.60517018598809
ITAANCON25NT7 -4.60517018598809
ITAANCON25NT7 1.08856195281461
ITAANCON25NT7 -2.99573227355399
ITAANCON25NT7 0.314810739840034
ITAANCON25NT7 0.896088024556635
ITAANCON25NT7 -4.60517018598809
ITAANCON25NT8 -4.60517018598809
ITAANCON25NT8 1.08856195281461
ITAANCON25NT8 -2.99573227355399
ITAANCON25NT8 0.314810739840034
ITAANCON25NT8 0.896088024556635
ITAANCON25NT8 -4.60517018598809
ITAANCON25NT9 -4.60517018598809
ITAANCON25NT9 1.08856195281461
ITAANCON25NT9 -2.99573227355399
ITAANCON25NT9 0.314810739840034
ITAANCON25NT9 0.896088024556635
ITAANCON25NT9 -4.60517018598809
ITAANCON25NT10 -4.60517018598809
ITAANCON25NT10 1.08856195281461
ITAANCON25NT10 -2.99573227355399
ITAANCON25NT10 0.314810739840034
ITAANCON25NT10 0.896088024556635
ITAANCON25NT10 -4.60517018598809
ITAANCON25NT11 -4.60517018598809
ITAANCON25NT11 1.08856195281461
ITAANCON25NT11 -2.99573227355399
ITAANCON25NT11 0.314810739840034
ITAANCON25NT11 0.896088024556635
ITAANCON25NT11 -4.60517018598809
ITAANCON25NT12 -4.60517018598809
ITAANCON25NT12 1.08856195281461
ITAANCON25NT12 -2.99573227355399
ITAANCON25NT12 0.314810739840034
ITAANCON25NT12 0.896088024556635
ITAANCON25NT12 -4.60517018598809
ITAANCON25NT13 -4.60517018598809
ITAANCON25NT13 1.08856195281461
ITAANCON25NT13 -2.99573227355399
ITAANCON25NT13 0.314810739840034
ITAANCON25NT13 0.896088024556635
ITAANCON25NT13 -4.60517018598809
ITAANCON77OT1 2.67345875633259
ITAANCON77OT1 0.157003748809665
ITAANCON77OT1 3.23671574299653
ITAANCON77OT1 2.89314568477889
ITAANCON77OT1 1.74571553072665
ITAANCON77OT1 1.01884732019925
ITAANCON77OT2 2.67345875633259
