pt_graph scale
17784 0
17784 12.2
17784 0.04
17784 4.08
17268 0
17268 12.2
17268 0.04
17268 4.08
17269 0
17269 12.2
17269 0.04
17269 4.08
17375 0
17375 12.2
17375 0.04
17375 4.08
17376 0
17376 12.2
17376 0.04
17376 4.08
17377 0
17377 12.2
17377 0.04
17377 4.08
17482 0
17482 12.2
17482 0.04
17482 4.08
17483 0
17483 12.2
17483 0.04
17483 4.08
17484 0
17484 12.2
17484 0.04
17484 4.08
17485 0
17485 12.2
17485 0.04
17485 4.08
17584 0
17584 12.2
17584 0.04
17584 4.08
17585 0
17585 12.2
17585 0.04
17585 4.08
17587 0
17587 12.2
17587 0.04
17587 4.08
17688 0
17688 12.2
17688 0.04
17688 4.08
17787 0
17787 12.2
17787 0.04
17787 4.08
17788 0
17788 12.2
17788 0.04
17788 4.08
17785 0
17785 12.2
17785 0.04
17785 4.08
17480 0
17480 12.2
17480 0.04
17480 4.08
17481 0
17481 12.2
17481 0.04
17481 4.08
17582 0
17582 12.2
17582 0.04
17582 4.08
17583 0
17583 12.2
17583 0.04
17583 4.08
17586 0
17586 12.2
17586 0.04
17586 4.08
17682 0
17682 12.2
17682 0.04
17682 4.08
17683 0
17683 12.2
17683 0.04
17683 4.08
17270 0
17270 12.2
17270 0.04
17270 4.08
17271 0
17271 12.2
17271 0.04
17271 4.08
17378 0
17378 12.2
17378 0.04
17378 4.08
17379 0
17379 12.2
17379 0.04
17379 4.08
17380 0
17380 12.2
17380 0.04
17380 4.08
17381 0
17381 12.2
17381 0.04
17381 4.08
17486 0
17486 12.2
17486 0.04
17486 4.08
17588 0
17588 12.2
17588 0.04
17588 4.08
17589 0
17589 12.2
17589 0.04
17589 4.08
17685 0
17685 12.2
17685 0.04
17685 4.08
17689 0
17689 12.2
17689 0.04
17689 4.08
17690 0
17690 12.2
17690 0.04
17690 4.08
