ITAANCON103RP1|1|10|280|85.84|1184.72|6000|100000|10|0.4485|336.7618|20|1|1|1|0.15|4|6|4|22|1|1
ITAANCON103RP2|1|10|280|85.84|1184.72|6000|100000|10|0.4485|336.7618|20|1|1|1|0.15|4|6|4|22|1|0
ITAANCON103RP3|1|10|280|85.84|1184.72|6000|100000|10|0.4485|336.7618|20|1|1|1|0.15|4|6|4|22|1|0
ITAANCON25NT1|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON25NT2|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON25NT3|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON25NT4|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON25NT5|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON25NT6|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON25NT7|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON25NT8|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON25NT9|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON25NT10|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON25NT11|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON25NT12|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON25NT13|1|18|120|19.68|45.44|800|1600|10|0.4485|336.7618|12|1|0|1.1|0.15|4|6|4|22|1|0
ITAANCON77OT1|1|10|280|85.84|1184.72|6000|100000|10|0.4485|336.7618|20|1|0.9|1|0.15|4|6|4|22|1|0
ITAANCON77OT2|1|10|280|85.84|1184.72|6000|100000|10|0.4485|336.7618|20|1|0.9|1|0.15|4|6|4|22|1|0
ITAANCON77OT3|1|10|280|85.84|1184.72|6000|100000|10|0.4485|336.7618|20|1|0.9|1|0.15|4|6|4|22|1|0
ITAANCON77OT4|1|10|280|85.84|1184.72|6000|100000|10|0.4485|336.7618|20|1|0.9|1|0.15|4|6|4|22|1|0
