pt_graph abundance
0 0.00001963
0 0.00001963
0 0.00001963
0 0.00001963
0 0.00001963
0 0.00001963
0 0.00001963
0 0.00001963
0 0.00001963
0 0.00003918
0 0.00003918
0 0.00003918
0 0
0 0
1 0.00001963
1 0.00001963
1 0.00001963
1 0.00001963
1 0.00001963
1 0.00001963
1 0.00001963
1 0.00001963
1 0.00001963
1 0.00003918
1 0.00003918
1 0.00003918
1 0
1 0
2 0.00001963
2 0.00001963
2 0.00001963
2 0.00001963
2 0.00001963
2 0.00001963
2 0.00001963
2 0.00001963
2 0.00001963
2 0.00003918
2 0.00003918
2 0.00003918
2 0
2 0
3 0.00001963
3 0.00001963
3 0.00001963
3 0.00001963
3 0.00001963
3 0.00001963
3 0.00001963
3 0.00001963
3 0.00001963
3 0
3 0
3 0
3 0
3 0
4 0.00001963
4 0.00001963
4 0.00001963
4 0.00001963
4 0.00001963
4 0.00001963
4 0.00001963
4 0.00001963
4 0.00001963
4 0
4 0
4 0
4 0
4 0
5 0.00001963
5 0.00001963
5 0.00001963
5 0.00001963
5 0.00001963
5 0.00001963
5 0.00001963
5 0.00001963
5 0.00001963
5 0
5 0
5 0
5 0
5 0
6 0.00001963
6 0.00001963
6 0.00001963
6 0.00001963
6 0.00001963
6 0.00001963
6 0.00001963
6 0.00001963
6 0.00001963
6 0.00014292
6 0.00014292
6 0.00014292
6 0
6 0
7 0.00001963
7 0.00001963
7 0.00001963
7 0.00001963
7 0.00001963
7 0.00001963
7 0.00001963
7 0.00001963
7 0.00001963
7 0.00014292
7 0.00014292
7 0.00014292
7 0
7 0
8 0.00001963
8 0.00001963
8 0.00001963
8 0.00001963
8 0.00001963
8 0.00001963
8 0.00001963
8 0.00001963
8 0.00001963
8 0.00014292
8 0.00014292
8 0.00014292
8 0
8 0
9 0.00001963
9 0.00001963
9 0.00001963
9 0.00001963
9 0.00001963
9 0.00001963
9 0.00001963
9 0.00001963
9 0.00001963
9 0.00003918
9 0.00003918
9 0.00003918
9 0
9 0
10 0.00001963
10 0.00001963
10 0.00001963
10 0.00001963
10 0.00001963
10 0.00001963
10 0.00001963
10 0.00001963
10 0.00001963
10 0.00003918
10 0.00003918
10 0.00003918
10 0
10 0
11 0.00001963
11 0.00001963
11 0.00001963
11 0.00001963
11 0.00001963
11 0.00001963
11 0.00001963
11 0.00001963
11 0.00001963
11 0.00003918
11 0.00003918
11 0.00003918
11 0
11 0
16 0.00001963
16 0.00001963
16 0.00001963
16 0.00001963
16 0.00001963
16 0.00001963
16 0.00001963
16 0.00001963
16 0.00001963
16 0
16 0
16 0
16 0
16 0
17 0.00001963
17 0.00001963
17 0.00001963
17 0.00001963
17 0.00001963
17 0.00001963
17 0.00001963
17 0.00001963
17 0.00001963
17 0
17 0
17 0
17 0
17 0
18 0.00001963
18 0.00001963
18 0.00001963
18 0.00001963
18 0.00001963
18 0.00001963
18 0.00001963
18 0.00001963
18 0.00001963
18 0
18 0
18 0
18 0
18 0
19 0.00001963
19 0.00001963
19 0.00001963
19 0.00001963
19 0.00001963
19 0.00001963
19 0.00001963
19 0.00001963
19 0.00001963
19 0
19 0
19 0
19 0
19 0
20 0.00001963
20 0.00001963
20 0.00001963
20 0.00001963
20 0.00001963
20 0.00001963
20 0.00001963
20 0.00001963
20 0.00001963
20 0.00014292
20 0.00014292
20 0.00014292
20 0.00014209
20 0.00014209
21 0.00001963
21 0.00001963
21 0.00001963
21 0.00001963
21 0.00001963
21 0.00001963
21 0.00001963
21 0.00001963
21 0.00001963
21 0.00014292
21 0.00014292
21 0.00014292
21 0.00014209
21 0.00014209
22 0.00001963
22 0.00001963
22 0.00001963
22 0.00001963
22 0.00001963
22 0.00001963
22 0.00001963
22 0.00001963
22 0.00001963
22 0.00014292
22 0.00014292
22 0.00014292
22 0
22 0
23 0.00001963
23 0.00001963
23 0.00001963
23 0.00001963
23 0.00001963
23 0.00001963
23 0.00001963
23 0.00001963
23 0.00001963
23 0.00014292
23 0.00014292
23 0.00014292
23 0
23 0
24 0.00001963
24 0.00001963
24 0.00001963
24 0.00001963
24 0.00001963
24 0.00001963
24 0.00001963
24 0.00001963
24 0.00001963
24 0.00014292
24 0.00014292
24 0.00014292
24 0
24 0
25 0.00001963
25 0.00001963
25 0.00001963
25 0.00001963
25 0.00001963
25 0.00001963
25 0.00001963
25 0.00001963
25 0.00001963
25 0.00003918
25 0.00003918
25 0.00003918
25 0
25 0
26 0.00001963
26 0.00001963
26 0.00001963
26 0.00001963
26 0.00001963
26 0.00001963
26 0.00001963
26 0.00001963
26 0.00001963
26 0.00003918
26 0.00003918
26 0.00003918
26 0
26 0
31 0.00001963
31 0.00001963
31 0.00001963
31 0.00001963
31 0.00001963
31 0.00001963
31 0.00001963
31 0.00001963
31 0.00001963
31 0
31 0
31 0
31 0
31 0
32 0.00001963
32 0.00001963
32 0.00001963
32 0.00001963
32 0.00001963
32 0.00001963
32 0.00001963
32 0.00001963
32 0.00001963
32 0
32 0
32 0
32 0
32 0
33 0.00001963
33 0.00001963
33 0.00001963
33 0.00001963
33 0.00001963
33 0.00001963
33 0.00001963
33 0.00001963
33 0.00001963
33 0
33 0
33 0
33 0
33 0
34 0.00001963
34 0.00001963
34 0.00001963
34 0.00001963
34 0.00001963
34 0.00001963
34 0.00001963
34 0.00001963
34 0.00001963
34 0
34 0
34 0
34 0
34 0
35 0.00001963
35 0.00001963
35 0.00001963
35 0.00001963
35 0.00001963
35 0.00001963
35 0.00001963
35 0.00001963
35 0.00001963
35 0
35 0
35 0
35 0
35 0
36 0.00001963
36 0.00001963
36 0.00001963
36 0.00001963
36 0.00001963
36 0.00001963
36 0.00001963
36 0.00001963
36 0.00001963
36 0
36 0
36 0
36 0
36 0
37 0.00001963
37 0.00001963
37 0.00001963
37 0.00001963
37 0.00001963
37 0.00001963
37 0.00001963
37 0.00001963
37 0.00001963
37 0
37 0
37 0
37 0
37 0
38 0.00001963
38 0.00001963
38 0.00001963
38 0.00001963
38 0.00001963
38 0.00001963
38 0.00001963
38 0.00001963
38 0.00001963
38 0
38 0
38 0
38 0
38 0
39 0.00001963
39 0.00001963
39 0.00001963
39 0.00001963
39 0.00001963
39 0.00001963
39 0.00001963
39 0.00001963
39 0.00001963
39 0
39 0
39 0
39 0
39 0
40 0.00001963
40 0.00001963
40 0.00001963
40 0.00001963
40 0.00001963
40 0.00001963
40 0.00001963
40 0.00001963
40 0.00001963
40 0
40 0
40 0
40 0
40 0
41 0.00028345
41 0.00028345
41 0.00028345
41 0.00028345
41 0.00028345
41 0.00028345
41 0.00028345
41 0.00028345
41 0.00028345
41 0.00014292
41 0.00014292
41 0.00014292
41 0.00014209
41 0.00014209
42 0.00028345
42 0.00028345
42 0.00028345
42 0.00028345
42 0.00028345
42 0.00028345
42 0.00028345
42 0.00028345
42 0.00028345
42 0.00014292
42 0.00014292
42 0.00014292
42 0.00014209
42 0.00014209
43 0.00001963
43 0.00001963
43 0.00001963
43 0.00001963
43 0.00001963
43 0.00001963
43 0.00001963
43 0.00001963
43 0.00001963
43 0.00014292
43 0.00014292
43 0.00014292
43 0.00014209
43 0.00014209
44 0.00001963
44 0.00001963
44 0.00001963
44 0.00001963
44 0.00001963
44 0.00001963
44 0.00001963
44 0.00001963
44 0.00001963
44 0.00014292
44 0.00014292
44 0.00014292
44 0.00014209
44 0.00014209
45 0.00001963
45 0.00001963
45 0.00001963
45 0.00001963
45 0.00001963
45 0.00001963
45 0.00001963
45 0.00001963
45 0.00001963
45 0.00014292
45 0.00014292
45 0.00014292
45 0.00014209
45 0.00014209
46 0.00001963
46 0.00001963
46 0.00001963
46 0.00001963
46 0.00001963
46 0.00001963
46 0.00001963
46 0.00001963
46 0.00001963
46 0.00014292
46 0.00014292
46 0.00014292
46 0
46 0
47 0.00001963
47 0.00001963
47 0.00001963
47 0.00001963
47 0.00001963
47 0.00001963
47 0.00001963
47 0.00001963
47 0.00001963
47 0.00014292
47 0.00014292
47 0.00014292
47 0
47 0
48 0.00001963
48 0.00001963
48 0.00001963
48 0.00001963
48 0.00001963
48 0.00001963
48 0.00001963
48 0.00001963
48 0.00001963
48 0.00014292
48 0.00014292
48 0.00014292
48 0
48 0
49 0.00001963
49 0.00001963
49 0.00001963
49 0.00001963
49 0.00001963
49 0.00001963
49 0.00001963
49 0.00001963
49 0.00001963
49 0.00003918
49 0.00003918
49 0.00003918
49 0
49 0
50 0.00001963
50 0.00001963
50 0.00001963
50 0.00001963
50 0.00001963
50 0.00001963
50 0.00001963
50 0.00001963
50 0.00001963
50 0
50 0
