1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0
0.99986 0.00014 0 0 0 0 0 0 0 0 0
0.9784056 0.0215944 0 0 0 0 0 0 0 0 0
0.6584944 0.3415056 0 0 0 0 0 0 0 0 0
0.0621805 0.9378195 0 0 0 0 0 0 0 0 0
0.0002756 0.9997244 0 0 0 0 0 0 0 0 0
0 0.9993419 0.0006581 0 0 0 0 0 0 0 0
0 0.9758436 0.0241564 0 0 0 0 0 0 0 0
0 0.7215328 0.2784672 0 0 0 0 0 0 0 0
0 0.2284627 0.7715373 0 0 0 0 0 0 0 0
0 0.0125731 0.9873166 0.0001103 0 0 0 0 0 0 0
0 0 0.0724486 0.1325045 0.1325078 0.1325078 0.1325078 0.1325078 0.1325078 0.1325078 0.0000001
